"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd.pledged"
"1049",1179379734,"CF WALLET Elegant HAND MADE carbon fiber wallet","Product Design","Design","GBP","7/13/17",2000,"6/13/17 18:23",420,"failed",7,"GB",259.01
"1050",1624863366,"Pardoners - Short Film Project","Narrative Film","Film & Video","USD","5/18/11",250,"4/19/11 21:35",275,"successful",7,"US",275
"1051",476841075,"The Clean-Cut Wallet: leather + elastic. Made in USA.","Fashion","Fashion","USD","1/24/14",5000,"12/19/13 16:11",8556,"successful",569,"US",8556
"1052",1650889904,"300-400 kids need $5000 to Bring The Last Dragon to Columbus","Movie Theaters","Film & Video","USD","10/24/15",5000,"9/26/15 4:14",0,"failed",0,"US",0
"1053",1931708758,"SurpriseMeWine.com - Wine Exploration Redefined","Drinks","Food","USD","8/11/16",15000,"7/12/16 1:50",18,"failed",1,"US",0
"1054",2091200992,"Building a GIANT DRAGON","Public Art","Art","CAD","7/12/14",1000,"7/2/14 17:08",20,"failed",1,"CA",18.75
"1055",59952517,"Bearface.biz Louisville premiere gaming lounge & more","Games","Games","USD","8/15/16",10000,"6/16/16 17:02",0,"canceled",0,"US",0
"1056",1349558204,"MOTHS - emotional journey through a vicious love story.","Mixed Media","Art","GBP","2/12/17",13000,"1/13/17 0:29",885,"failed",3,"GB",826.92
"1057",934554143,"Hello Space Boy!","Animation","Film & Video","USD","7/31/16",2e+06,"6/3/16 23:59",0,"failed",0,"US",0
"1058",1571690458,"Bacongoes.in - A community for keto dieters","Web","Technology","NOK","8/28/15",3e+05,"7/29/15 19:42",250,"failed",5,"NO",30.58
"1059",1917137449,"The Canadian Project - A Scarf and Hijab for Refugees","Apparel","Fashion","CAD","1/14/16",2000,"12/30/15 16:29",2970,"successful",60,"CA",2141.12
"1060",1596012176,"German Gebirgsjäger WWII 28mm","Tabletop Games","Games","EUR","1/31/17",2000,"1/5/17 19:51",10410,"successful",94,"DE",1653.14
"1061",643522241,"Travellers findings","Photography","Photography","GBP","12/14/14",1000,"11/14/14 21:23",299,"failed",7,"GB",471.62
"1062",813714800,"Seeds You Sow (Canceled)","Fiction","Publishing","USD","10/19/14",1500,"8/21/14 22:31",225,"canceled",2,"US",225
"1063",1791769606,"VIVE L'ORGUE !","Photography","Photography","CHF","2/20/16",4000,"1/20/16 22:53",0,"failed",0,"CH",0
"1064",1652643676,"Apocalypse Grill","Product Design","Design","USD","9/14/14",5000,"8/15/14 19:03",3,"failed",1,"US",3
"1065",308866517,"Helix - compact and portable charging for Apple Watch","Gadgets","Technology","USD","9/2/15",7500,"8/3/15 23:25",4400,"failed",250,"US",4400
"1066",1445557262,"Giving back power to the People","Web","Technology","DKK","1/24/16",3e+05,"11/25/15 0:19",44,"failed",2,"DK",6.26
"1067",791926436,"The Coastal Chef","Publishing","Publishing","AUD","4/19/14",5000,"3/20/14 0:09",5700,"successful",30,"AU",5177.88
"1068",22112882,"Stereofocus - The most flexible camera mounting solution","Hardware","Technology","GBP","7/7/13",75000,"5/13/13 10:00",2234,"failed",4,"GB",3431.57
"1069",502536745,"Guess Or No | Only if you're brave enough.","Web","Technology","CAD","6/13/16",25000,"4/29/16 1:38",100,"failed",2,"CA",79.24
"1070",1641010528,"Domerz Doghats","Product Design","Design","USD","10/11/15",8000,"9/11/15 19:14",241,"failed",5,"US",241
"1071",158272447,"Baked Beer & Bread Co. - bakery & brewery","Restaurants","Food","USD","12/31/15",25000,"12/1/15 2:13",50,"failed",2,"US",50
"1072",1775514440,"Renaissance Wars—Board Game","Tabletop Games","Games","USD","3/20/15",10000,"2/18/15 16:22",17089,"successful",230,"US",17089
"1073",826383729,"Snow-Am Magazine Startup","Periodicals","Publishing","USD","9/17/14",36000,"8/18/14 18:19",845,"failed",10,"US",845
"1074",1348507896,"Waterbury Manor: a documentary (race & housing in the 1960s)","Documentary","Film & Video","USD","3/23/12",5000,"2/22/12 23:07",410,"failed",4,"US",410
"1075",1457149425,"Song from the Uproar: recording a new opera by Missy Mazzoli","Classical Music","Music","USD","2/24/12",7500,"1/24/12 5:01",7968.01,"successful",103,"US",7968.01
"1076",194406593,"Loyalty: Friends & Enemies - a tabletop strategy game","Tabletop Games","Games","USD","8/7/17",13000,"6/8/17 6:51",4241,"failed",73,"US",185
"1077",1692811478,"Aaron Barnhart's New Record","Music","Music","USD","5/5/12",3500,"4/5/12 2:50",4355,"successful",46,"US",4355
"1078",1285762572,"Zorphbert & Fred Bean Bag Plushes","Webcomics","Comics","USD","8/1/15",3000,"7/1/15 6:01",4280,"successful",75,"US",4280
"1079",1617928393,"Dimgaard Vol. XXI - 5e DnD Adventures","Tabletop Games","Games","USD","9/4/17",30,"8/18/17 12:58",2140,"successful",90,"US",783
"1080",985171955,"Gnu/Linux IVI on new BMW vehicles with Nvidia Tegra2","Software","Technology","EUR","10/7/15",3e+05,"8/28/15 8:06",0,"canceled",0,"IT",0
"1081",1546013623,"Vertical Takeoff and Land (VTOL) Airplane (Canceled)","Flight","Technology","USD","3/27/15",2000,"2/25/15 6:36",0,"canceled",0,"US",0
"1082",1075636615,"Customizable Drawstring Hat Construction","Apparel","Fashion","USD","6/5/17",200,"5/5/17 4:11",0,"failed",0,"US",0
"1083",733997583,"The Enigmas of Wisdom and the Faith of Israel","Nonfiction","Publishing","USD","5/1/11",1000,"3/15/11 13:39",1000,"successful",1,"US",1000
"1084",599903425,"Drive My Car: An American Comedy","Webseries","Film & Video","USD","9/11/16",10000,"8/12/16 21:18",25,"failed",1,"US",0
"1085",1434886465,"Beneath the Ice: My Debut Album of Computer-Generated Works","Electronic Music","Music","USD","9/5/13",3000,"8/6/13 15:22",3178.72,"successful",61,"US",3178.72
"1086",371660615,"Vievarium - educative, strategic and fun family board game!","Tabletop Games","Games","CAD","11/20/16",35000,"10/21/16 4:17",74,"canceled",1,"CA",56.36
"1087",812389425,"The Decision: Ten Years But Only a Second in Time","Nonfiction","Publishing","USD","8/21/15",5250,"7/22/15 21:29",0,"failed",0,"US",0
"1088",546897551,"""Heaven needed a power forward...""  The Eddie Griffin Story","Documentary","Film & Video","USD","1/14/12",50000,"11/15/11 21:12",0,"failed",0,"US",0
"1089",1568752096,"Custom converse hand painted","Footwear","Fashion","GBP","8/5/15",550,"7/6/15 21:54",214,"failed",2,"GB",333.23
"1090",1220591211,"BEAT IT","Shorts","Film & Video","GBP","1/2/18",1000,"11/23/17 22:31",1310,"live",20,"GB",536.86
"1091",1361906933,"Check Out","Shorts","Film & Video","USD","8/25/12",3500,"7/26/12 3:28",9046,"successful",86,"US",9046
"1092",1774967688,"The Independent Cafe:  Bar Harbor's Main Street Cafe.","Food","Food","USD","5/4/13",8000,"4/8/13 23:58",8055,"successful",159,"US",8055
"1093",1228261501,"UNION Magazine - Issue #1","Periodicals","Publishing","GBP","6/12/15",2500,"5/14/15 12:00",2567,"successful",36,"GB",4022.83
"1094",795588251,"Allow me to Create","Hip-Hop","Music","USD","10/31/16",6500,"10/11/16 11:52",16,"failed",2,"US",0
"1095",1451468884,"Fairytale Fantasia - a collection of magic and dreams","Illustration","Art","USD","3/13/16",11111,"2/13/16 0:10",500,"failed",6,"US",500
"1096",1233089623,"The Dou-Jin Apprentice of Monsters and Men","Fiction","Publishing","USD","12/10/15",5000,"11/10/15 23:38",0,"failed",0,"US",0
"1097",1845404394,"Austins Arts & Crafts","Illustration","Art","USD","6/26/16",4000,"5/27/16 8:48",0,"failed",0,"US",0
"1098",451153365,"Wizard Pickles - Puzzle Adventure Book","Children's Books","Publishing","USD","9/18/15",1000,"8/20/15 5:51",2845,"successful",96,"US",2845
"1099",1813775908,"Sherlock Holmes/Rift Riders the Stage Serials!","Theater","Theater","USD","1/12/16",1500,"12/14/15 16:17",1605,"successful",20,"US",1605
"1100",427036344,"Save Detroit's Darling!!!","Hip-Hop","Music","USD","7/24/15",5000,"6/24/15 16:42",25,"failed",1,"US",25
"1101",1313878113,"Arbitrary Authors","Publishing","Publishing","USD","11/22/17",45000,"10/23/17 1:53",35,"canceled",1,"US",35
"1102",1466568920,"Mrs. Mister Cool Shoes and more!","Fashion","Fashion","USD","1/6/14",4000,"12/7/13 4:35",150,"failed",4,"US",150
"1103",169999079,"Asa Gohan: Breakfast Hibachi","Food","Food","USD","7/26/17",500,"6/26/17 18:04",0,"failed",0,"US",0
"1104",1961301689,"Lusardi London Jewellery Take Over The Industry!","Fashion","Fashion","GBP","7/15/13",25000,"6/15/13 19:21",37,"failed",3,"GB",58.11
"1105",1316306832,"Kromore","Tabletop Games","Games","USD","6/17/14",10000,"5/7/14 18:24",24924,"successful",291,"US",24924
"1106",1188339147,"The Blankape: A Fun Blanket","Fashion","Fashion","USD","2/28/13",10000,"1/29/13 21:36",1126,"failed",20,"US",1126
"1107",1269974770,"Robotics Starter Kit for Android Developers - Soldering Free","Robots","Technology","AUD","10/25/15",150,"9/30/15 22:48",0,"failed",0,"AU",0
"1108",1333935598,"Sugar free bakery","Food","Food","USD","2/22/15",42000,"1/27/15 17:56",501,"failed",2,"US",501
"1109",1042504935,"TeraGlass: Own Personal Head Mounted Display","Hardware","Technology","USD","3/3/16",42750,"1/28/16 23:04",42760,"successful",58,"US",42760
"1110",1802264608,"ShowMe Needleworks","Crafts","Crafts","USD","1/4/15",2500,"12/5/14 18:07",11,"failed",3,"US",11
"1111",1449105565,"Closed Mouths Don't Eat","Publishing","Publishing","USD","4/28/16",45000,"3/29/16 7:27",7,"failed",3,"US",7
"1112",1641861506,"My Second Short Film","Film & Video","Film & Video","USD","2/1/12",10000,"12/28/11 3:09",0,"failed",0,"US",0
"1113",810533518,"Brandi Bare: Field Trip","Comic Books","Comics","USD","3/25/15",4000,"2/23/15 2:00",19143,"successful",271,"US",19143
"1114",469929685,"Evan and the Chinese Bistro","Publishing","Publishing","USD","2/12/14",12000,"1/13/14 2:40",50,"failed",2,"US",50
"1115",1716985719,"Blue Moon Trilogy","Fiction","Publishing","USD","7/22/11",2000,"6/22/11 15:33",0,"failed",0,"US",0
"1116",1166315798,"The Dirty Farmers Community Market and Greater Good Cafe","Farms","Food","USD","12/30/15",5000,"11/30/15 5:22",5000,"successful",20,"US",5000
"1117",1153186462,"Vicious Rumors  Live You To Death 3-Brazilian Brutality DVD","Metal","Music","USD","12/14/14",7500,"11/14/14 20:52",797,"canceled",17,"US",797
"1118",1415987147,"American Preservation Project: Documentary & YouTube Series","Documentary","Film & Video","USD","3/22/15",17757,"2/21/15 0:04",5,"failed",1,"US",5
"1119",1979563501,"Venison Quest","Video Games","Games","USD","11/6/15",3000,"10/7/15 22:08",521,"failed",8,"US",521
"1120",420606407,"ASLTUNES App for licensed music videos - MUSIC FOR ALL","Mixed Media","Art","USD","2/24/12",25000,"12/26/11 18:32",661,"canceled",21,"US",661
"1121",634017326,"The Table of Silence Project 9/11","Dance","Dance","USD","8/29/13",7500,"7/30/13 23:44",8750,"successful",141,"US",8750
"1122",1276609262,"MIGRA surfboard bag for adventurers","Product Design","Design","EUR","10/10/16",65000,"9/1/16 15:58",2177,"failed",21,"ES",2.23
"1123",178825018,"Obeyed - The Death of a Family","Documentary","Film & Video","USD","11/16/11",5000,"10/12/11 6:52",901,"failed",15,"US",901
"1124",1908741035,"UnHappy Easter","Film & Video","Film & Video","USD","6/12/11",6000,"3/13/11 2:34",6040,"successful",9,"US",6040
"1125",180968710,"Mike Powell's First Full-Length, Missouri Weather","Country & Folk","Music","USD","11/26/11",220,"10/27/11 22:38",320,"successful",18,"US",320
"1126",1868047051,"Common Chord - Getting Festival Ready!","Narrative Film","Film & Video","USD","6/1/13",4000,"4/24/13 19:32",4195,"successful",38,"US",4195
"1127",1775930847,"Cloudy with a Chance (a culturally diverse film)","Shorts","Film & Video","USD","10/31/15",1800,"10/7/15 21:13",1945,"successful",49,"US",1945
"1128",1566870842,"Tokata Oil Recovery System","Technology","Technology","USD","8/24/16",2e+05,"7/25/16 22:38",1,"failed",1,"US",0
"1129",1336804205,"Sacred Heart Attack Book Publishing Project","Nonfiction","Publishing","USD","7/14/13",2600,"6/14/13 0:47",2790,"successful",47,"US",2790
"1130",1286876171,"The Rubino's Condimento Di Casa (House Dressing)","Food","Food","USD","9/25/14",5000,"8/26/14 4:42",95,"failed",5,"US",95
"1131",1142509048,"Cosmo's Quickstop","Video Games","Games","USD","12/9/17",40000,"11/9/17 0:00",9712,"canceled",153,"US",3990
"1132",1224420048,"Bruno Hansen - Never Give in","Documentary","Film & Video","NZD","11/29/17",15000,"11/2/17 21:30",1970,"failed",24,"NZ",442.31
"1133",869399067,"Owen Weaver records Memory Palace by Christopher Cerrone","Music","Music","USD","2/5/15",6000,"1/6/15 17:17",6472,"undefined",0,"N,0""",NA
"1134",108236566,"Imposter (marketing)","Fiction","Publishing","USD","4/9/17",950,"3/9/17 19:41",950,"successful",8,"US",100
"1135",1891002070,"EMIT","Shorts","Film & Video","USD","5/2/12",23000,"3/20/12 22:34",23685.83,"successful",116,"US",23685.83
"1136",445920763,"The Nautical Collection - J.Beverly Watches (Canceled)","Accessories","Fashion","USD","2/26/16",17000,"1/22/16 21:52",9400,"canceled",74,"US",9400
"1137",196131358,"Game Decor's PaintWorks - TerrainPaint","Tabletop Games","Games","USD","9/25/13",4000,"8/26/13 21:14",16622,"successful",233,"US",16622
"1138",1173414711,"The Zombie Landshark of Bikini Beach - Miniatures","Tabletop Games","Games","USD","12/15/14",3333,"11/15/14 3:01",3509,"successful",73,"US",3509
"1139",285215567,"Axis of Death West Coast Tour","Metal","Music","USD","9/8/14",5000,"7/10/14 2:25",0,"failed",0,"US",0
"1140",839086985,"Frytanic featuring the Condiment Dragons","Children's Books","Publishing","USD","12/18/14",59000,"10/20/14 23:08",5816,"failed",109,"US",5816
"1141",2020671701,"UltraSlickPowder - Most sliding material that mankind knows","Product Design","Design","GBP","7/3/13",7000,"5/30/13 19:47",1308,"failed",70,"GB",1965.73
"1142",1142360677,"Organic Beet Ketchup (Canceled)","Food","Food","USD","9/16/15",1500,"8/17/15 17:58",90,"canceled",3,"US",90
"1143",816622763,"People of the Emirates","Art Books","Publishing","USD","2/7/17",15000,"1/8/17 20:09",772,"failed",4,"US",0
"1144",2037250856,"Ray Master","Tabletop Games","Games","EUR","10/4/16",2500,"9/13/16 10:02",4099,"successful",117,"ES",1916.59
"1145",363452905,"Never Alone Bracelet Project","Crafts","Crafts","USD","11/17/14",650,"11/3/14 22:33",1,"failed",1,"US",1
"1146",49576829,"Genuine Comic Book Bags -Anastasia Barker","Art","Art","USD","11/8/14",3000,"9/29/14 23:11",5,"failed",1,"US",5
"1147",1154399512,"Vibrating Balance Disc","Product Design","Design","USD","4/29/17",15000,"3/30/17 0:14",1080,"failed",6,"US",360
"1148",1957334937,"Zeteo Clothing","Fashion","Fashion","USD","8/11/13",1000,"7/12/13 2:01",1036,"successful",29,"US",1036
"1149",1481118447,"K-Clip - The field-replaceable buckle","Technology","Technology","AUD","6/25/15",50000,"5/26/15 19:02",608,"failed",23,"AU",475.68
"1150",1553418579,"Ham Radio Now 2014 Orlando/Dayton Hamfest Video Production","Radio & Podcasts","Publishing","USD","1/11/14",8000,"12/7/13 21:07",828,"failed",20,"US",828
"1151",298142544,"BRiK DIY Wireless Speaker System - Customize It Your Way","DIY Electronics","Technology","USD","11/1/15",3000,"10/2/15 23:04",4492,"successful",70,"US",4492
"1152",546776061,"Wicked SKULLz Bottle Opener Key Chain","Product Design","Design","USD","10/27/16",6000,"9/27/16 20:22",188,"failed",6,"US",0
"1153",1859788612,"Go Fish Yourself","Tabletop Games","Games","USD","3/7/15",4000,"2/5/15 21:19",5500,"successful",52,"US",5500
"1154",1792664801,"Study Adobe Photoshop + Get Early Bird Discounts","Graphic Design","Design","AUD","3/4/16",950,"1/4/16 18:09",410.45,"failed",113,"AU",299.48
"1155",1837510727,"Bike Steady Farm Tour","Nonfiction","Publishing","USD","7/24/13",1500,"6/28/13 3:31",2902,"successful",54,"US",2902
"1156",1182292429,"Bradshaw","Webseries","Film & Video","GBP","7/31/14",2000,"7/1/14 20:55",0,"failed",0,"GB",0
"1157",1187128561,"Let Me Die","Fiction","Publishing","USD","8/17/12",20000,"7/17/12 3:04",1635,"failed",2,"US",1635
"1158",2014089218,"Mad Rook Magazine - Print Issue #001","Periodicals","Publishing","USD","3/19/10",750,"2/5/10 3:24",760,"successful",14,"US",760
"1159",1408808706,"Help us grow flemishlinen.com as the shop for crafted linen","Weaving","Crafts","GBP","10/25/14",20000,"9/25/14 20:47",0,"failed",0,"GB",0
"1160",2041588325,"Swimming with Byron: A Documentary Film","Documentary","Film & Video","USD","3/15/15",12500,"2/8/15 15:32",13014,"successful",159,"US",13014
"1161",1336547376,"Happy Pink Girl Goes to Pennsylvania!","Theater","Theater","USD","8/9/13",500,"7/10/13 2:41",615,"successful",19,"US",615
"1162",609338309,"My Travel","Webseries","Film & Video","GBP","6/2/15",20000,"4/28/15 21:44",0,"failed",0,"GB",0
"1163",1401914879,"Minecraft Megazords","Film & Video","Film & Video","EUR","3/10/17",10000,"2/8/17 12:15",0,"failed",0,"DE",0
"1164",877824352,"3 Hardcover Volume Fully Color Pencil Illustrated Oz Books","Children's Books","Publishing","USD","10/2/12",50000,"8/9/12 20:36",390,"failed",3,"US",390
"1165",878412591,"THE BARBARY COAST REVUE. Party Like It's 1899!","Theater","Theater","USD","5/4/12",10000,"4/4/12 22:39",10391,"successful",86,"US",10391
"1166",63502062,"Lavelle Denim. Handcrafted Denim. Made in the USA","Product Design","Design","USD","5/2/15",11000,"4/2/15 17:15",11719,"successful",123,"US",11719
"1167",913589143,"Keyflower: The Farmers","Tabletop Games","Games","USD","11/16/13",500,"11/5/13 17:02",35132,"successful",736,"US",35132
"1168",1140040591,"End of Magic: Custom Lego pieces for enthusiasts/animations","Animation","Film & Video","USD","10/7/13",20000,"8/8/13 5:41",715,"failed",25,"US",715
"1169",2065441626,"Wheels of Hope Documentary","Documentary","Film & Video","USD","10/8/14",9000,"9/8/14 21:14",318,"failed",7,"US",318
"1170",1659125608,"Coin Ring Jewelry (Canceled)","Crafts","Crafts","USD","10/31/14",1200,"10/1/14 19:16",835,"canceled",25,"US",835
"1171",1251448423,"No Le Hace T Shirts (Canceled)","Apparel","Fashion","USD","10/5/14",2500,"9/6/14 2:05",300,"canceled",1,"US",300
"1172",2029358221,"AssesShoes.com","Footwear","Fashion","USD","11/5/14",10000,"10/6/14 17:33",181,"failed",5,"US",181
"1173",801707682,"Seva Collection | Clothing for the multi-tasking woman","Apparel","Fashion","USD","8/12/17",2000,"7/18/17 9:01",5616,"successful",42,"US",250
"1174",337286497,"The Birth of Sake","Documentary","Film & Video","USD","9/2/13",50000,"7/8/13 16:03",55818.91,"successful",394,"US",55818.91
"1175",1329038738,"Singing Battle","Music","Music","USD","9/1/17",150000,"8/2/17 17:17",18,"failed",1,"US",0
"1176",1696924522,"The People's Fermenter","Drinks","Food","CAD","12/15/14",10000,"11/15/14 5:36",16448,"successful",218,"CA",14530.36
"1177",1704585577,"NNNNN Plates: Makin' CDs!","Pop","Music","USD","4/15/14",1733,"3/18/14 16:48",1734,"successful",19,"US",1734
"1178",1927017899,"Beyond the Diagnosis Art Exhibit","Painting","Art","USD","8/28/15",70000,"6/29/15 18:57",396,"failed",9,"US",396
"1179",323169309,"Roseburg Salsa Company","Food","Food","USD","3/15/15",35500,"2/28/15 1:50",911,"failed",12,"US",911
"1180",2010687620,"Pennybrook - This Old House","Music","Music","CAD","12/16/14",2000,"10/17/14 19:20",2295,"undefined",0,"N,0""",NA
"1181",902167335,"Free energy creation","Technology","Technology","USD","11/4/16",25000,"10/5/16 5:44",0,"suspended",0,"US",0
"1182",924712627,"Suburban Junky (Canceled)","Nonfiction","Publishing","USD","1/30/12",5000,"12/16/11 0:11",0,"canceled",0,"US",0
"1183",1530390906,"Union of Magic: Magic Guild Pen and Paper RPG","Tabletop Games","Games","CAD","11/14/16",20000,"10/15/16 19:54",392,"failed",7,"CA",189.26
"1184",2132781609,"T town - The Documentary","Documentary","Film & Video","USD","1/19/11",10360,"11/18/10 4:42",700,"failed",7,"US",700
"1185",861955597,"Gauntlets & Goblins","Tabletop Games","Games","USD","9/9/17",5000,"8/10/17 14:18",5654.17,"successful",130,"US",1111
"1186",1322324299,"Inkwell watches - Tattoo you can wear","Product Design","Design","CAD","6/30/16",19000,"5/18/16 15:02",7397,"failed",59,"CA",5737.76
"1187",2133013217,"ADDICTIVE Giving In To The Extreme","Fiction","Publishing","CAD","8/26/14",6800,"7/27/14 12:24",1,"failed",1,"CA",0.93
"1188",104415066,"The Arrival of Princess Gloria - Chronicles of a Princess","Children's Books","Publishing","USD","5/24/15",2000,"3/24/15 23:44",65,"failed",3,"US",65
"1189",1252729568,"#BeyondWordsGaza","Public Art","Art","GBP","7/30/15",3000,"6/1/15 15:43",3178,"successful",52,"GB",4859.48
"1190",856871511,"Tasty, non-dairy seafood soups in a pouch","Food","Food","USD","2/13/14",50750,"1/8/14 1:20",1084,"failed",26,"US",1084
"1191",1731149465,"Pizza Cop: Year Zero","Comedy","Film & Video","USD","9/7/14",3500,"7/9/14 17:38",0,"failed",0,"US",0
"1192",1585640780,"Peanut Butter or Jelly: A Story About Taking Turns (Or Not)","Children's Books","Publishing","USD","10/9/14",12000,"9/9/14 3:29",16640.75,"successful",349,"US",16640.75
"1193",1779450934,"Instrumental Acoustic Album ""Sounds of Source""","Indie Rock","Music","USD","7/21/11",3500,"6/6/11 20:55",611,"failed",16,"US",611
"1194",336994835,"A Day in The Life: Paly High Choirs Third Studio Album","Classical Music","Music","USD","4/25/15",5500,"3/11/15 3:59",6948,"successful",82,"US",6948
"1195",1222605876,"Radio Diaries: New Season","Radio & Podcasts","Publishing","USD","6/27/14",40000,"5/28/14 14:59",61361.06,"successful",1107,"US",61361.06
"1196",793052119,"Austin Steamers First Album","Country & Folk","Music","USD","8/3/12",2000,"7/17/12 3:57",2807,"successful",71,"US",2807
"1197",858859238,"Waagosh and Zhigaag: An Ojibwe Language Picture Book","Children's Books","Publishing","USD","1/26/15",2000,"1/6/15 4:07",210,"failed",7,"US",210
"1198",757118861,"'Working Play Title'","Plays","Theater","GBP","4/5/15",3000,"3/6/15 10:23",0,"failed",0,"GB",0
"1199",726806933,"Vision Board Kits","Crafts","Crafts","USD","9/15/16",20000,"8/16/16 10:38",59,"canceled",1,"US",59
"1200",1372452813,"Real Outdoorsmen - A Documentary","Documentary","Film & Video","USD","10/27/11",316,"10/4/11 8:05",95,"failed",3,"US",95
"1201",770814958,"Espionage Cosmetics ""NAILED IT!""","Fashion","Fashion","USD","9/5/13",20000,"8/5/13 18:00",71999,"successful",1185,"US",71999
"1202",818822216,"Parks","Web","Journalism","USD","8/16/14",1e+05,"7/22/14 19:32",145,"failed",6,"US",145
"1203",2098958845,"Isaac Newton is Our DJ","Theater","Theater","USD","1/11/10",1969,"10/14/09 15:07",2130,"successful",71,"US",2130
"1204",947726452,"Coward: Bombs, Bullets, Bloodshed","Shorts","Film & Video","USD","2/12/13",15000,"1/8/13 2:36",0,"failed",0,"US",0
"1205",1126898850,"RAZER RING - The Light and Thin 100% Carbon Fiber Ring","Wearables","Technology","USD","4/6/15",1000,"3/6/15 23:51",5008,"successful",162,"US",5008
"1206",1246212251,"Waiting Just For You Lullaby Book (Giraffe Theme)","Children's Books","Publishing","USD","11/21/16",2400,"11/1/16 2:40",3464,"successful",55,"US",1032
"1207",1950249934,"Vampyre Society Playing Card Company","Playing Cards","Games","USD","6/20/17",5000,"4/21/17 7:52",201,"failed",9,"US",143
"1208",1816541307,"Bubble Dubbles Soaps","Crafts","Crafts","USD","8/31/17",2000,"8/1/17 18:52",0,"canceled",0,"US",0
"1209",42703392,"Keep Xercon and Wulfbane LARPing","Webseries","Film & Video","USD","8/7/11",8000,"7/8/11 18:49",450,"failed",5,"US",450
"1210",2074775759,"Collodion Quarterly","Photography","Photography","USD","12/20/11",2003,"11/17/11 21:02",2571,"successful",43,"US",2571
"1211",1778274006,"Minute Details / Square Social Circle Collab-Split 7"" Single","Indie Rock","Music","USD","12/16/13",800,"11/16/13 2:46",1405,"successful",46,"US",1405
"1212",368422019,"Dragon Kings - A 54 Card Deck Building Experience","Tabletop Games","Games","AUD","1/3/16",100,"12/27/15 7:04",4382,"successful",220,"AU",3189.7
"1213",499540406,"Cannonball Records - A Vinyl Label To Uncover The Unissued","R&B","Music","EUR","3/31/16",7500,"2/19/16 22:06",1,"failed",1,"IT",1.11
"1214",553527009,"Trevor Corser: His Life & Work","Art Books","Publishing","GBP","2/19/16",1750,"1/22/16 13:31",2174,"successful",53,"GB",3082.61
"1215",724550282,"Help us fund our community-based music videos!","Country & Folk","Music","USD","4/24/12",5000,"3/25/12 7:18",565,"failed",14,"US",565
"1216",1485548993,"""The Last Ride"" A Feature Film In The Making (Canceled)","Shorts","Film & Video","USD","3/19/11",20000,"1/21/11 7:55",0,"canceled",0,"US",0
"1217",69101025,"Most percentage funded ever for a Guinness Record","Publishing","Publishing","MXN","6/26/17",10,"5/25/17 19:01",9430,"successful",2,"MX",506.87
"1218",1380511833,"Swanberry Farm Expansion Project","Farms","Food","USD","3/18/15",8500,"2/16/15 1:48",1426,"failed",24,"US",1426
"1219",1292440026,"Creative Series, 3D and Photography - Democaliber (Canceled)","Technology","Technology","USD","9/15/14",5000,"7/17/14 2:13",0,"canceled",0,"US",0
"1220",1687396075,"Imperium Watches - Affordable High Quality Watches","Product Design","Design","SGD","3/29/17",50000,"2/22/17 9:00",13750,"canceled",72,"SG",2481.86
"1221",72497284,"Snowy Oak Sausage Company","Food","Food","USD","10/13/14",7700,"9/9/14 4:28",0,"failed",0,"US",0
"1222",2130680680,"Trial And Error Movie","Drama","Film & Video","GBP","3/25/16",2000,"1/25/16 16:57",0,"failed",0,"GB",0
"1223",507558159,"COIN- Make your Home Smart, Secure & More Intelligent","Gadgets","Technology","USD","5/28/17",20000,"4/18/17 6:14",22286,"successful",52,"US",2631
"1224",1247406916,"Leave Them Laughing (Canceled)","Shorts","Film & Video","USD","11/14/10",35000,"10/10/10 17:10",1775,"canceled",43,"US",1775
"1225",2069476860,"WOD Wagon: Olympic Lifting and Conditioning Training Sled","Product Design","Design","USD","8/23/17",4000,"7/24/17 16:56",648,"failed",4,"US",518
"1226",468063594,"SATURDAY – short film about the Hillsborough disaster","Shorts","Film & Video","GBP","9/9/13",24000,"8/15/13 1:10",25142.53,"successful",414,"GB",38876.33
"1227",684637304,"The Dark Knight Trilogy, in One Sixth Scale Toy Style","Art Books","Publishing","USD","6/30/15",2000,"5/29/15 20:59",900,"failed",10,"US",900
"1228",1829564767,"ArteSana: Chic + ethical + sustainable pillows","Fashion","Fashion","USD","12/15/16",5000,"11/20/16 1:16",5379,"successful",107,"US",594
"1229",1773970576,"DISENCHANTED: a musical that gives fairytales the bird!","Theater","Theater","USD","8/15/13",16001,"7/1/13 18:58",17651,"successful",124,"US",17651
"1230",1304058211,"""Yes, Virginia..."": A Hinge KickstARTer","Public Art","Art","USD","11/19/13",3000,"11/13/13 18:30",561,"failed",9,"US",561
"1231",1148687251,"Going Green (Canceled)","Documentary","Film & Video","USD","10/19/14",25000,"9/19/14 18:59",125,"canceled",3,"US",125
"1232",1927603492,"Reach For The Sky- DJI Mavic Drone","Places","Photography","USD","6/10/17",1300,"5/11/17 23:04",21,"failed",2,"US",20
"1233",2039817866,"Weldling: Craft Your Game - WAR against in-app purchasing","Video Games","Games","GBP","8/12/14",2841,"7/13/14 17:21",29,"canceled",4,"GB",49.65
"1234",138039647,"Ypsilanti New Tech's Garden","Food","Food","USD","5/2/15",500,"4/2/15 3:04",690,"successful",16,"US",690
